ernie_abstract,ernie_wiki,ernie_balMerg,ernie_fullMerg,t5_abstract,t5_wiki,t5_balMerg,t5_fullMerg,xlnet_abstract,xlnet_wiki,xlnet_balMerg,xlnet_fullMerg
0.5014285445213318,0.5094097256660461,0.4901428520679474,0.5575949549674988,0.7699285745620728,0.8754444718360901,0.7723214030265808,0.8693227767944336,0.3556428551673889,0.5643264055252075,0.4986428618431091,0.557392418384552
0.5015000104904175,0.596916675567627,0.500249981880188,0.5922468304634094,0.8907142877578735,0.9500902891159058,0.8687499761581421,0.9460506439208984,0.3944285809993744,0.6145486235618591,0.4962500035762787,0.6083987355232239
0.5077142715454102,0.6121527552604675,0.5282142758369446,0.5925443172454834,0.908142864704132,0.9639305472373962,0.9000357389450073,0.9592974781990052,0.4614999890327453,0.6296250224113464,0.5145000219345093,0.6254556775093079
0.5222856998443604,0.616034746170044,0.5359285473823547,0.5948038101196289,0.9204999804496764,0.9693819284439088,0.9147499799728394,0.9639683365821838,0.5157856941223145,0.6404930353164673,0.5441785454750061,0.6341012716293335
0.5250714421272278,0.6156874895095825,0.5492500066757202,0.597430408000946,0.9293571710586548,0.9720486402511596,0.9247857332229614,0.9675126671791076,0.5614285469055176,0.6462985873222351,0.5667499899864197,0.6419873237609863
