ernie_abstract,ernie_wiki,ernie_balMerg,ernie_fullMerg,t5_abstract,t5_wiki,t5_balMerg,t5_fullMerg,xlnet_abstract,xlnet_wiki,xlnet_balMerg,xlnet_fullMerg
0.7385194897651672,0.694614827632904,0.840243399143219,0.6939153671264648,0.5705273151397705,0.303029865026474,0.5344794392585754,0.3213632702827453,0.7492164969444275,0.7313531637191772,0.7167944312095642,0.7297219634056091
0.7123008966445923,0.6430301070213318,0.7554152011871338,0.6469085812568665,0.4212335348129272,0.1682304441928863,0.3827168047428131,0.1784110367298126,0.6241557598114014,0.6625210046768188,0.6873877644538879,0.6615486145019531
0.6980684995651245,0.6383894085884094,0.7150624990463257,0.6442209482192993,0.3454634249210357,0.1279396712779998,0.3125401139259338,0.1374698430299759,0.5815995335578918,0.6501461863517761,0.6704986691474915,0.6489372253417969
0.6851959228515625,0.6370269060134888,0.6934007406234741,0.6428757309913635,0.2980885803699493,0.1077814027667045,0.2693397998809814,0.1174333840608596,0.5664949417114258,0.6431244015693665,0.6616886258125305,0.6429559588432312
0.6772834062576294,0.6364396810531616,0.6813549399375916,0.6418933868408203,0.2643631994724273,0.0952706411480903,0.2402237653732299,0.1049714833498001,0.5612452030181885,0.6373950242996216,0.655107855796814,0.6392436623573303
