loss,accuracy,val_loss,val_accuracy
0.5344794392585754,0.7518928647041321,0.4338381290435791,0.8373333215713501
0.3827168047428131,0.8727142810821533,0.34547126293182373,0.8774999976158142
0.31254011392593384,0.9019285440444946,0.29823485016822815,0.8934999704360962
0.26933979988098145,0.9175714254379272,0.2622341811656952,0.909500002861023
0.24022376537322998,0.9267857074737549,0.25247061252593994,0.9054999947547913
