loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
0.590332567691803,0.7697857022285461,0.7874866724014282,0.7390000224113464,0.4854450225830078,0.847000002861023,0.7899721264839172,0.9453333616256714
0.4348607659339905,0.8927857279777527,0.8694074749946594,0.9244285821914673,0.3792041540145874,0.8830000162124634,0.8397397994995117,0.9466666579246521
0.3549346625804901,0.9108571410179138,0.8980072140693665,0.9269999861717224,0.3228333592414856,0.8943333625793457,0.8493797779083252,0.9586666822433472
0.30564603209495544,0.9242857098579407,0.9139949679374695,0.9367142915725708,0.29066020250320435,0.8986666798591614,0.8492990732192993,0.9693333506584167
0.2716701328754425,0.9287142753601074,0.921015739440918,0.9378571510314941,0.26342323422431946,0.9073333144187927,0.8598350882530212,0.9733333587646484
