loss,accuracy,val_loss,val_accuracy
0.761883556842804,0.5575949549674988,0.6651190519332886,0.597473680973053
0.6693050861358643,0.5922468304634094,0.6559464931488037,0.6109473705291748
0.6683804988861084,0.5925443172454834,0.6559590101242065,0.6077894568443298
0.666531503200531,0.5948038101196289,0.6541094183921814,0.6141052842140198
0.6655691862106323,0.597430408000946,0.6537644267082214,0.6158421039581299
