loss,accuracy,val_loss,val_accuracy
0.7385194897651672,0.5807856917381287,0.7514078617095947,0.5866666436195374
0.7123008966445923,0.5824999809265137,0.7271704077720642,0.5886666774749756
0.6980684995651245,0.5795000195503235,0.7024677991867065,0.5903333425521851
0.6851959228515625,0.584857165813446,0.6859123706817627,0.5963333249092102
0.6772834062576294,0.5908571481704712,0.6756311655044556,0.5996666550636292
