loss,accuracy,val_loss,val_accuracy
0.5705273151397705,0.809499979019165,0.4691988527774811,0.8603333234786987
0.42123353481292725,0.8960714340209961,0.37246257066726685,0.8806666731834412
0.34546342492103577,0.9147857427597046,0.31766441464424133,0.8960000276565552
0.29808858036994934,0.925428569316864,0.2792905867099762,0.9120000004768372
0.26436319947242737,0.9350714087486267,0.25740599632263184,0.9143333435058594
