loss,accuracy,val_loss,val_accuracy
0.840243399143219,0.47671428322792053,0.7662826180458069,0.528333306312561
0.7554152011871338,0.5149642825126648,0.725298285484314,0.5460000038146973
0.7150624990463257,0.5351428389549255,0.6989044547080994,0.5619999766349792
0.6934007406234741,0.5529285669326782,0.6817826628684998,0.5740000009536743
0.6813549399375916,0.567642867565155,0.6745919585227966,0.5816666483879089
