loss,accuracy,val_loss,val_accuracy
0.8338823318481445,0.3556428551673889,0.7757089734077454,0.3883333206176758
0.7844335436820984,0.3944285809993744,0.7366544008255005,0.453000009059906
0.743877112865448,0.46149998903274536,0.7030104398727417,0.5270000100135803
0.7105690836906433,0.5157856941223145,0.6757971048355103,0.5836666822433472
0.6841869354248047,0.5614285469055176,0.653269350528717,0.628000020980835
