loss,accuracy,val_loss,val_accuracy
0.7005718946456909,0.557392418384552,0.6635681390762329,0.605526328086853
0.6597713828086853,0.6083987355232239,0.6498987078666687,0.628947377204895
0.6503926515579224,0.6254556775093079,0.6410404443740845,0.6424736976623535
0.6449095606803894,0.6341012716293335,0.6347396373748779,0.6518421173095703
0.6402177214622498,0.6419873237609863,0.6294988393783569,0.6594210267066956
